the_geom,cartodb_id,bbl,fc_subsidy_id
,823970,3025410030,7000000012140
,823971,3025410033,7000000012141
,823972,3025410036,7000000012142
,823973,3025410057,7000000012143
,823974,3025500078,7000000012144
,823975,3025510030,7000000012145
,823976,3025590043,7000000012146
,823977,3025630029,7000000012147
,823978,3025710001,7000000012148
,823979,3025760042,7000000012149
,823980,3026200016,7000000012151
,823981,3026210048,7000000012152
,823982,3026240038,7000000012153
,823983,3026240045,7000000012154
,823984,3026250040,7000000012155
,823985,3026490037,7000000012157
,823986,3026510029,7000000012158
,823987,3026520047,7000000012159
,823988,3026590042,7000000012160
,823989,3026810041,7000000012161
,823990,3026820013,7000000012162
,823991,3026830012,7000000012163
,823992,3026840014,7000000012164
,823993,3026850030,7000000012165
,823994,3026880036,7000000012166
,823995,3026880037,7000000012167
,823996,3026890069,7000000012168
,823997,3026900070,7000000012169
,823998,3026900071,7000000012170
,823999,3027070011,7000000012172
,824000,3027190032,7000000012173
,824001,3027210010,7000000012175
,824002,3027220010,7000000012176
,824003,3027240007,7000000012177
,824004,3027260010,7000000012178
,824005,3027260011,7000000012179
,824006,3027280024,7000000012180
,824007,3027310001,7000000012181
,824008,3027320012,7000000012182
,824009,3027360001,7000000012184
,824010,3027360032,7000000012185
,824011,3027400017,7000000012186
,824012,3027400024,7000000012187
,824013,3027410047,7000000012188
,824014,3027440003,7000000012189
,824015,3027450020,7000000012190
,824016,3027450032,7000000012191
,824017,3027450121,7000000012192
,824018,3027460045,7000000012193
,824019,3027480026,7000000012194
,824020,3027500015,7000000012195
,824021,3027500020,7000000012196
,824022,3027510032,7000000012197
,824023,3027510034,7000000012198
,824024,3027510036,7000000012199
,824025,3027550013,7000000012200
,824026,3027560019,7000000012201
,824027,3027570028,7000000012202
,824028,3027570033,7000000012203
,824029,3027570034,7000000012204
,824030,3027590036,7000000012205
,824031,3027600015,7000000012206
,824032,3027600016,7000000012207
,824033,3027620015,7000000012208
,824034,3027740031,7000000012210
,824035,3027760011,7000000012212
,824036,3027760024,7000000012213
,824037,3027770031,7000000012214
,824038,3027780010,7000000012215
,824039,3027780019,7000000012216
,824040,3027800005,7000000012217
,824041,3027800029,7000000012218
,824042,3027810029,7000000012219
,824043,3027820041,7000000012221
,824044,3027850001,7000000012222
,824045,3027850037,7000000012223
,824046,3027850039,7000000012224
,824047,3027850040,7000000012225
,824048,3027850042,7000000012226
,824049,3027850044,7000000012227
,824050,3027880004,7000000012233
,824051,3027910024,7000000012235
,824052,3027910014,7000000012236
,824053,3027910025,7000000012237
,824054,3027910027,7000000012238
,824055,3027910028,7000000012239
,824056,3027910032,7000000012240
,824057,3027910033,7000000012241
,824058,3027910035,7000000012242
,824059,3027910037,7000000012243
,824060,3027910047,7000000012244
,824061,3028270025,7000000012250
,824062,3028270131,7000000012251
,824063,3028290027,7000000012252
,824064,3028290028,7000000012253
,824065,3028290029,7000000012254
,824066,3028290030,7000000012255
,824067,3028290036,7000000012256
,824068,3028290047,7000000012259
,824069,3028310035,7000000012260
,824070,3028330016,7000000012261
,824071,3028330017,7000000012262
,824072,3028330018,7000000012263
,824073,3028330028,7000000012264
,824074,3028350002,7000000012265
,824075,3028570026,7000000012266
,824076,3028570035,7000000012267
,824077,3028570042,7000000012268
,824078,3028570063,7000000012269
,824079,3028570106,7000000012270
,824080,3028660021,7000000012271
,824081,3028660031,7000000012272
,824082,3028840027,7000000012277
,824083,3028840028,7000000012278
,824084,3028840030,7000000012279
,824085,3028840031,7000000012280
,824086,3028850020,7000000012281
,824087,3028850023,7000000012282
,824088,3028850028,7000000012283
,824089,3028850032,7000000012284
,824090,3028930007,7000000012285
,824091,3028930008,7000000012286
,824092,3028930042,7000000012292
,824093,3029070021,7000000012297
,824094,3029070022,7000000012298
,824095,3029070023,7000000012299
,824096,3029070047,7000000012300
,824097,3029070049,7000000012301
,824098,3029070119,7000000012302
,824099,3029070120,7000000012303
,824100,3029120020,7000000012304
,824101,3029120023,7000000012305
,824102,3029160032,7000000012306
,824103,3029160033,7000000012307
,824104,3029160052,7000000012308
,824105,3029160053,7000000012309
,824106,3029170007,7000000012310
,824107,3029170011,7000000012311
,824108,3029170021,7000000012312
,824109,3029190020,7000000012313
,824110,3029190030,7000000012314
,824111,3029190032,7000000012315
,824112,3029200016,7000000012316
,824113,3016820006,7000000011442
,824114,3016820007,7000000011443
,824115,3016820045,7000000011444
,824116,3016820070,7000000011445
,824117,3016820074,7000000011446
,824118,3016820080,7000000011447
,824119,3016830002,7000000011448
,824120,3016830085,7000000011449
,824121,3016830086,7000000011450
,824122,3016830088,7000000011451
,824123,3016830089,7000000011452
,824124,3016860051,7000000011453
,824125,3016870068,7000000011454
,824126,3016870069,7000000011455
,824127,3016870072,7000000011456
,824128,3016910010,7000000011457
,824129,3016950011,7000000011458
,824130,3016990027,7000000011460
,824131,3016990053,7000000011462
,824132,3016990071,7000000011463
,824133,3017040010,7000000011464
,824134,3017040017,7000000011465
,824135,3017040036,7000000011469
,824136,3017040063,7000000011470
,824137,3017050041,7000000011471
,824138,3017120039,7000000011475
,824139,3017120139,7000000011476
,824140,3017130007,7000000011477
,824141,3017260026,7000000011479
,824142,3017360032,7000000011480
,824143,3017390006,7000000011481
,824144,3017430012,7000000011482
,824145,3017430016,7000000011483
,824146,3017470034,7000000011490
,824147,3017540017,7000000011491
,824148,3017540033,7000000011492
,824149,3017540036,7000000011493
,824150,3017540040,7000000011494
,824151,3017550020,7000000011495
,824152,3017560002,7000000011496
,824153,3017570019,7000000011503
,824154,3017580009,7000000011504
,824155,3017580012,7000000011505
,824156,3017580014,7000000011506
,824157,3017580051,7000000011507
,824158,3017600051,7000000011509
,824159,3017600069,7000000011511
,824160,3017600070,7000000011512
,824161,3017610006,7000000011513
,824162,3017610008,7000000011514
,824163,3017620006,7000000011519
,824164,3017620041,7000000011521
,824165,3017620055,7000000011522
,824166,3017620069,7000000011523
,824167,3017630003,7000000011524
,824168,3017630024,7000000011525
,824169,3017630054,7000000011526
,824170,3017630056,7000000011527
,824171,3017630058,7000000011528
,824172,3017630059,7000000011529
,824173,3017670038,7000000011530
,824174,3017670051,7000000011531
,824175,3017680024,7000000011538
,824176,3017680046,7000000011539
,824177,3017690009,7000000011542
,824178,3017690011,7000000011543
,824179,3017700006,7000000011546
,824180,3017710010,7000000011548
,824181,3017710011,7000000011549
,824182,3017710013,7000000011550
,824183,3017710014,7000000011551
,824184,3017710015,7000000011552
,824185,3017720003,7000000011553
,824186,3017720010,7000000011554
,824187,3017740010,7000000011555
,824188,3017740044,7000000011556
,824189,3017740048,7000000011557
,824190,3017740073,7000000011559
,824191,3017750008,7000000011562
,824192,3017750018,7000000011563
,824193,3017750020,7000000011564
,824194,3017750021,7000000011565
,824195,3017750023,7000000011566
,824196,3017750033,7000000011567
,824197,3017750051,7000000011569
,824198,3017750056,7000000011570
,824199,3017760063,7000000011571
,824200,3017760067,7000000011572
,824201,3017770015,7000000011574
,824202,3017770068,7000000011575
,824203,3017780031,7000000011578
,824204,3017780049,7000000011579
,824205,3017800004,7000000011580
,824206,3017800131,7000000011581
,824207,3017810034,7000000011582
,824208,3017810040,7000000011584
,824209,3017810048,7000000011585
,824210,3017810061,7000000011586
,824211,3017820007,7000000011589
,824212,3017820018,7000000011590
,824213,3017820027,7000000011591
,824214,3017820051,7000000011592
,824215,3017820055,7000000011593
,824216,3017820063,7000000011594
,824217,3017820064,7000000011595
,824218,3017820065,7000000011596
,824219,3017830047,7000000011597
,824220,3017830053,7000000011598
,824221,3017850001,7000000011600
,824222,3017850011,7000000011601
,824223,3017850020,7000000011602
,824224,3017860001,7000000011603
,824225,3017860003,7000000011604
,824226,3017860039,7000000011606
,824227,3017860047,7000000011607
,824228,3017860057,7000000011608
,824229,3017870036,7000000011609
,824230,3017870037,7000000011610
,824231,3017870038,7000000011611
,824232,3017880040,7000000011612
,824233,3017880076,7000000011613
,824234,3017890006,7000000011616
,824235,3017910007,7000000011617
,824236,3017910072,7000000011620
,824237,3017910073,7000000011621
,824238,3017910074,7000000011622
,824239,3017920006,7000000011623
,824240,3017920064,7000000011624
,824241,3017940053,7000000011626
,824242,3017950080,7000000011629
,824243,3017970007,7000000011631
,824244,3017980040,7000000011632
,824245,3017990009,7000000011633
,824246,3018000019,7000000011636
,824247,3018000020,7000000011637
,824248,3018020001,7000000011640
,824249,3018020087,7000000011644
,824250,3018020105,7000000011645
,824251,3018020187,7000000011646
,824252,3018030079,7000000011647
,824253,3018040037,7000000011648
,824254,3018050027,7000000011650
,824255,3018050032,7000000011651
,824256,3018050036,7000000011652
,824257,3018050037,7000000011653
,824258,3018060003,7000000011654
,824259,3018070008,7000000011656
,824260,3018080051,7000000011660
,824261,3018080089,7000000011661
,824262,3018080091,7000000011662
,824263,3018080093,7000000011663
,824264,3018100076,7000000011664
,824265,3018100006,7000000011665
,824266,3018100007,7000000011666
,824267,3018100042,7000000011667
,824268,3018100050,7000000011668
,824269,3018100051,7000000011669
,824270,3018100061,7000000011670
,824271,3018100064,7000000011671
,824272,3018110001,7000000011674
,824273,3018130016,7000000011679
,824274,3018140007,7000000011683
,824275,3018140008,7000000011684
,824276,3018140017,7000000011687
,824277,3018140066,7000000011688
,824278,3018150014,7000000011689
,824279,3018150015,7000000011690
,824280,3018150017,7000000011691
,824281,3018150126,7000000011692
,824282,3018180086,7000000011693
,824283,3018190042,7000000011695
,824284,3018230021,7000000011697
,824285,3018230079,7000000011698
,824286,3018250003,7000000011699
,824287,3018260025,7000000011701
,824288,3018260028,7000000011702
,824289,3018270060,7000000011703
,824290,3018280017,7000000011704
,824291,3018280089,7000000011705
,824292,3018280090,7000000011706
,824293,3018280091,7000000011707
,824294,3018310001,7000000011708
,824295,3018320050,7000000011710
,824296,3018320097,7000000011711
,824297,3018340072,7000000011712
,824298,3019790039,7000000011834
,824299,3019800048,7000000011835
,824300,3019850014,7000000011836
,824301,3019870071,7000000011838
,824302,3019890050,7000000011841
,824303,3019920012,7000000011844
,824304,3019920020,7000000011845
,824305,3019940035,7000000011846
,824306,3019940037,7000000011847
,824307,3019970028,7000000011848
,824308,3019990015,7000000011849
,824309,3020000001,7000000011850
,824310,3020000015,7000000011852
,824311,3020000017,7000000011853
,824312,3020000022,7000000011854
,824313,3020000045,7000000011855
,824314,3020100021,7000000011906
,824315,3020100025,7000000011907
,824316,3020110021,7000000011908
,824317,3020110028,7000000011909
,824318,3020120001,7000000011910
,824319,3020120062,7000000011911
,824320,3020140031,7000000011912
,824321,3020150023,7000000011914
,824322,3020160032,7000000011915
,824323,3020160040,7000000011917
,824324,3020160041,7000000011918
,824325,3020170001,7000000011919
,824326,3020170050,7000000011922
,824327,3020170053,7000000011924
,824328,3020290051,7000000011925
,824329,3020200051,7000000011926
,824330,3020290049,7000000011927
,824331,3020330001,7000000011928
,824332,3020330002,7000000011929
,824333,3020340134,7000000011930
,824334,3020440058,7000000011931
,824335,3020440062,7000000011933
,824336,3020440064,7000000011934
,824337,3020450053,7000000011935
,824338,3020450067,7000000011936
,824339,3020460077,7000000011937
,824340,3020490002,7000000011938
,824341,3020920013,7000000011939
,824342,3020940010,7000000011940
,824343,3021000072,7000000011942
,824344,3021140001,7000000011943
,824345,3021140033,7000000011944
,824346,3021190001,7000000011945
,824347,3021310008,7000000011946
,824348,3021310026,7000000011947
,824349,3021320016,7000000011948
,824350,3021320026,7000000011949
,824351,3021340056,7000000011950
,824352,3021350103,7000000011951
,824353,3021360032,7000000011952
,824354,3021370014,7000000011953
,824355,3021380024,7000000011954
,824356,3021400017,7000000011957
,824357,3021480004,7000000011960
,824358,3021480027,7000000011961
,824359,3021560023,7000000011962
,824360,3021570024,7000000011963
,824361,3021600018,7000000011964
,824362,3021940056,7000000011965
,824363,3022110001,7000000011969
,824364,3022110002,7000000011970
,824365,3022360007,7000000011973
,824366,3022370015,7000000011974
,824367,3022380049,7000000011975
,824368,3022380127,7000000011976
,824369,3022390008,7000000011977
,824370,3022400029,7000000011978
,824371,3022410036,7000000011979
,824372,3022410037,7000000011980
,824373,3022450055,7000000011981
,824374,3022450058,7000000011982
,824375,3022500010,7000000011988
,824376,3022510002,7000000011989
,824377,3022640001,7000000011990
,824378,3022640063,7000000011991
,824379,3022700001,7000000011992
,824380,3022700012,7000000011993
,824381,3022730011,7000000011994
,824382,3022730026,7000000011995
,824383,3022750101,7000000011996
,824384,3022890014,7000000011997
,824385,3022910001,7000000011998
,824386,3022910017,7000000011999
,824387,3022980013,7000000012000
,824388,3022980029,7000000012001
,824389,3023040012,7000000012002
,824390,3023040015,7000000012003
,824391,3023040031,7000000012004
,824392,3023050015,7000000012005
,824393,3023050016,7000000012006
,824394,3023050017,7000000012007
,824395,3023060001,7000000012008
,824396,3023060015,7000000012009
,824397,3023060025,7000000012010
,824398,3023070001,7000000012011
,824399,3023070027,7000000012012
,824400,3023070038,7000000012013
,824401,3023120022,7000000012014
,824402,3023130013,7000000012015
,824403,3023130028,7000000012016
,824404,3023140001,7000000012017
,824405,3023150014,7000000012018
,824406,3023170005,7000000012019
,824407,3023170010,7000000012020
,824408,3023220010,7000000012021
,824409,3023220028,7000000012022
,824410,3023240030,7000000012023
,824411,3023250024,7000000012024
,824412,3023260017,7000000012025
,824413,3023270019,7000000012026
,824414,3023270037,7000000012027
,824415,3023280003,7000000012028
,824416,3023290040,7000000012029
,824417,3023310007,7000000012030
,824418,3023310008,7000000012031
,824419,3023380023,7000000012032
,824420,3023400004,7000000012033
,824421,3023410009,7000000012034
,824422,3023440016,7000000012035
,824423,3023490015,7000000012036
,824424,3023490018,7000000012037
,824425,3023500026,7000000012038
,824426,3023660013,7000000012039
,824427,3023660014,7000000012040
,824428,3023660015,7000000012041
,824429,3023680031,7000000012042
,824430,3023680033,7000000012043
,824431,3023680034,7000000012044
,824432,3023710034,7000000012045
,824433,3023720001,7000000012046
,824434,3023720005,7000000012047
,824435,3023750005,7000000012048
,824436,3023750016,7000000012049
,824437,3023780011,7000000012050
,824438,3023830016,7000000012051
,824439,3023830028,7000000012052
,824440,3023860021,7000000012053
,824441,3023870002,7000000012054
,824442,3023870007,7000000012055
,824443,3023870019,7000000012056
,824444,3023870033,7000000012057
,824445,3023920008,7000000012058
,824446,3023920023,7000000012059
,824447,3023920024,7000000012060
,824448,3023940030,7000000012062
,824449,3023960012,7000000012064
,824450,3023990001,7000000012065
,824451,3024040018,7000000012066
,824452,3024040019,7000000012067
,824453,3024040020,7000000012068
,824454,3024040021,7000000012069
,824455,3024050014,7000000012070
,824456,3024050039,7000000012071
,824457,3024080001,7000000012072
,824458,3024090016,7000000012074
,824459,3024090117,7000000012075
,824460,3024110001,7000000012076
,824461,3024110017,7000000012077
,824462,3024130017,7000000012078
,824463,3024170039,7000000012079
,824464,3024170041,7000000012080
,824465,3024170042,7000000012081
,824466,3024170043,7000000012082
,824467,3024170044,7000000012083
,824468,3024180018,7000000012084
,824469,3024240031,7000000012085
,824470,3024240032,7000000012086
,824471,3024250004,7000000012087
,824472,3024260001,7000000012089
,824473,3024310019,7000000012090
,824474,3024310025,7000000012091
,824475,3024320002,7000000012092
,824476,3024320030,7000000012093
,824477,3024360004,7000000012094
,824478,3024370009,7000000012095
,824479,3024380026,7000000012096
,824480,3024380027,7000000012097
,824481,3024390001,7000000012098
,824482,3024410024,7000000012099
,824483,3024420001,7000000012100
,824484,3024420011,7000000012101
,824485,3024430001,7000000012102
,824486,3024430011,7000000012103
,824487,3024430023,7000000012104
,824488,3024440028,7000000012105
,824489,3024470010,7000000012106
,824490,3024520001,7000000012108
,824491,3024640030,7000000012109
,824492,3024640032,7000000012110
,824493,3024650006,7000000012111
,824494,3024820026,7000000012113
,824495,3024830007,7000000012114
,824496,3024830025,7000000012115
,824497,3024870048,7000000012116
,824498,2028070067,7000000016777
,824499,2028130003,7000000016778
,824500,2028140034,7000000016779
,824501,2028140045,7000000016780
,824502,2028280022,7000000016781
,824503,2028280026,7000000016782
,824504,2028390041,7000000016783
,824505,2028400088,7000000016784
,824506,2028480020,7000000016785
,824507,2028490033,7000000016786
,824508,2028670155,7000000016788
,824509,2028690005,7000000016789
,824510,2028720108,7000000016790
,824511,2028720331,7000000016791
,824512,2028730021,7000000016792
,824513,2028750039,7000000016793
,824514,2028760025,7000000016794
,824515,2028760043,7000000016795
,824516,2028760073,7000000016796
,824517,2028760131,7000000016797
,824518,2028760184,7000000016798
,824519,2028760185,7000000016799
,824520,2028760194,7000000016800
,824521,2028770240,7000000016801
,824522,2028770290,7000000016802
,824523,2028780001,7000000016803
,824524,2028780005,7000000016804
,824525,2028780015,7000000016805
,824526,2028780017,7000000016806
,824527,2028780138,7000000016807
,824528,2028870082,7000000016808
,824529,2028870088,7000000016809
,824530,2028870094,7000000016810
,824531,2028870161,7000000016811
,824532,2029120002,7000000016812
,824533,2029130042,7000000016813
,824534,2029190001,7000000016814
,824535,2029250088,7000000016815
,824536,2029270054,7000000016816
,824537,2029330067,7000000016817
,824538,2029340045,7000000016818
,824539,2029340047,7000000016819
,824540,2029360005,7000000016820
,824541,2029370001,7000000016821
,824542,2029370008,7000000016823
,824543,2029370025,7000000016824
,824544,2029400006,7000000016825
,824545,2029400072,7000000016826
,824546,2029480008,7000000016827
,824547,2029520012,7000000016828
,824548,2029520053,7000000016829
,824549,2029580062,7000000016830
,824550,2029620001,7000000016831
,824551,2029630047,7000000016832
,824552,2029660017,7000000016833
,824553,2029680028,7000000016834
,824554,2029680031,7000000016835
,824555,2029680035,7000000016836
,824556,2029770134,7000000016837
,824557,2029780177,7000000016838
,824558,2029780179,7000000016839
,824559,2029780198,7000000016840
,824560,2029950038,7000000016841
,824561,2030010009,7000000016842
,824562,2030230009,7000000016843
,824563,2030250009,7000000016844
,824564,2030300140,7000000016845
,824565,2030310027,7000000016846
,824566,2030310029,7000000016847
,824567,2030310034,7000000016848
,824568,2030320005,7000000016849
,824569,2030320055,7000000016850
,824570,2030370062,7000000016851
,824571,2030560024,7000000016852
,824572,2030690088,7000000016853
,824573,2030690096,7000000016854
,824574,2030700026,7000000016855
,824575,2030700028,7000000016856
,824576,2030710037,7000000016857
,824577,2030800038,7000000016858
,824578,2030800082,7000000016859
,824579,2030810013,7000000016860
,824580,2030810045,7000000016861
,824581,2030880017,7000000016862
,824582,2030880020,7000000016863
,824583,2030890001,7000000016864
,824584,2030990004,7000000016865
,824585,2030990006,7000000016866
,824586,2030990036,7000000016867
,824587,2031000018,7000000016868
,824588,2031050004,7000000016869
,824589,2031050005,7000000016870
,824590,2031050008,7000000016871
,824591,2031130007,7000000016872
,824592,2031140073,7000000016873
,824593,2031140075,7000000016874
,824594,2031190007,7000000016875
,824595,2031240066,7000000016876
,824596,2031430169,7000000016877
,824597,2031430171,7000000016878
,824598,2031430173,7000000016879
,824599,2031450025,7000000016880
,824600,2031450028,7000000016881
,824601,2031450031,7000000016882
,824602,2031450032,7000000016883
,824603,2031460069,7000000016884
,824604,2031980036,7000000016885
,824605,2031510010,7000000016886
,824606,2031510012,7000000016887
,824607,2031510046,7000000016888
,824608,2031530035,7000000016889
,824609,2031560003,7000000016890
,824610,2031580015,7000000016891
,824611,2031580043,7000000016892
,824612,2031600005,7000000016893
,824613,2031600009,7000000016894
,824614,2031610007,7000000016895
,824615,2031620029,7000000016896
,824616,2031690009,7000000016897
,824617,2031700027,7000000016898
,824618,2031710005,7000000016899
,824619,2031800016,7000000016900
,824620,2031810001,7000000016901
,824621,2031820001,7000000016902
,824622,2031830033,7000000016903
,824623,5029220001,7000000017418
,824624,5029220150,7000000017419
,824625,5029220265,7000000017420
,824626,5031570001,7000000017421
,824627,1018310023,7000000017422
,824628,1004570028,8000000017423
,824629,3045860201,8000000017424
,824630,2025110074,8000000017426
,824631,2026840068,8000000017427
,824632,3046110038,8000000017428
,824633,2031000014,8000000017429
,824634,2031010023,8000000017430
,824635,3036010026,8000000017431
,824636,3016480019,8000000017432
,824637,2028110003,8000000017433
,824638,2029290074,8000000017434
,824639,1020517501,8000000017435
,824640,3001667502,8000000017436
,824641,1004587501,8000000017437
,824642,2022900001,8000000017438
,824643,2027090043,8000000017439
,824644,2031060046,8000000017440
,824645,2031190037,8000000017441
,824646,2029480044,8000000017443
,824647,2031870047,8000000017444
,824648,2029490025,8000000017450
,824649,2029340023,8000000017453
,824650,2027490020,8000000017462
,824651,2027330010,8000000017465
,824652,2026880053,8000000017466
,824653,2026640061,8000000017467
,824654,2026070078,8000000017468
,824655,2032830025,8000000017469
,824656,2028660007,8000000017470
,824657,2029480044,8000000017471
,824658,3013870059,8000000017474
,824659,3070040023,8000000017475
,824660,3013860053,8000000017476
,824661,3016630048,8000000017477
,824662,3014850012,8000000017478
,824663,3014850014,8000000017479
,824664,3014850016,8000000017480
,824665,3014850019,8000000017481
,824666,3024960007,8000000017482
,824667,3032410013,8000000017484
,824668,3029200017,7000000012317
,824669,3029200018,7000000012318
,824670,3029200019,7000000012319
,824671,3029200022,7000000012320
,824672,3029210016,7000000012321
,824673,3029220047,7000000012322
,824674,3029230025,7000000012323
,824675,3030080006,7000000012325
,824676,3030100032,7000000012326
,824677,3030120004,7000000012327
,824678,3030230013,7000000012329
,824679,3030230029,7000000012330
,824680,3030310013,7000000012331
,824681,3030310014,7000000012332
,824682,3030310015,7000000012333
,824683,3030320009,7000000012335
,824684,3030320025,7000000012336
,824685,3030320026,7000000012337
,824686,3030320028,7000000012338
,824687,3030400004,7000000012339
,824688,3030400005,7000000012340
,824689,3030400022,7000000012341
,824690,3030400023,7000000012342
,824691,3030400024,7000000012343
,824692,3030400039,7000000012344
,824693,3030410009,7000000012345
,824694,3030420005,7000000012346
,824695,3030420006,7000000012347
,824696,3030430010,7000000012348
,824697,3030430011,7000000012349
,824698,3030430012,7000000012350
,824699,3030440010,7000000012352
,824700,3030440014,7000000012353
,824701,3030440016,7000000012354
,824702,3030440032,7000000012355
,824703,3033220012,7000000012618
,824704,3033220015,7000000012619
,824705,3033220016,7000000012620
,824706,3033220022,7000000012621
,824707,3033220024,7000000012622
,824708,3033220025,7000000012623
,824709,3033230058,7000000012624
,824710,3033260025,7000000012625
,824711,3033260027,7000000012626
,824712,3033260030,7000000012627
,824713,3033260057,7000000012628
,824714,3033260062,7000000012629
,824715,3033260065,7000000012630
,824716,3033300032,7000000012631
,824717,3033330058,7000000012634
,824718,3033350001,7000000012635
,824719,3033350040,7000000012636
,824720,3033390044,7000000012638
,824721,3033450041,7000000012643
,824722,3033480015,7000000012644
,824723,3033480051,7000000012645
,824724,3033490001,7000000012646
,824725,3033500023,7000000012648
,824726,3033500044,7000000012649
,824727,3033500050,7000000012650
,824728,3033540007,7000000012651
,824729,3033540009,7000000012652
,824730,3033590048,7000000012653
,824731,3033660042,7000000012654
,824732,3033670003,7000000012655
,824733,3033680036,7000000012656
,824734,3033730015,7000000012657
,824735,3033740026,7000000012658
,824736,3033740031,7000000012659
,824737,3033740036,7000000012661
,824738,3033780005,7000000012665
,824739,3033780008,7000000012666
,824740,3033780011,7000000012667
,824741,3033800009,7000000012668
,824742,3033860064,7000000012672
,824743,3033910028,7000000012673
,824744,3033920003,7000000012674
,824745,3033920056,7000000012675
,824746,3034130005,7000000012682
,824747,3034130059,7000000012683
,824748,3034130065,7000000012684
,824749,3034170025,7000000012688
,824750,3034190008,7000000012690
,824751,3034190009,7000000012691
,824752,3034190027,7000000012692
,824753,3034190028,7000000012693
,824754,3034190029,7000000012694
,824755,3034290026,7000000012699
,824756,3034320042,7000000012709
,824757,3034350028,7000000012711
,824758,3034360006,7000000012712
,824759,3034430020,7000000012719
,824760,3034560030,7000000012721
,824761,3034560031,7000000012722
,824762,3034560032,7000000012723
,824763,3034570005,7000000012727
,824764,3034570006,7000000012728
,824765,3034570007,7000000012729
,824766,3034570064,7000000012730
,824767,3034570065,7000000012731
,824768,3034680050,7000000012734
,824769,3034680065,7000000012735
,824770,3034970051,7000000012736
,824771,3034970065,7000000012737
,824772,3035090015,7000000012738
,824773,3035100018,7000000012739
,824774,3035100019,7000000012740
,824775,3035100076,7000000012741
,824776,3035110001,7000000012742
,824777,3035120019,7000000012743
,824778,3035310037,7000000012756
,824779,3035320001,7000000012757
,824780,3035320025,7000000012758
,824781,3035320035,7000000012759
,824782,3035320049,7000000012760
,824783,3035390036,7000000012761
,824784,3035510032,7000000012762
,824785,3035510049,7000000012763
,824786,3035650035,7000000012764
,824787,3035650044,7000000012765
,824788,3035750052,7000000012766
,824789,3035890001,7000000012770
,824790,3035890038,7000000012771
,824791,3036030025,7000000012780
,824792,3036080027,7000000012781
,824793,3036090028,7000000012782
,824794,3036090031,7000000012783
,824795,3036100023,7000000012784
,824796,3036100034,7000000012785
,824797,3036110147,7000000012786
,824798,3036120021,7000000012787
,824799,3036130038,7000000012788
,824800,3036140032,7000000012793
,824801,3036170025,7000000012794
,824802,3036170036,7000000012795
,824803,3036170040,7000000012796
,824804,3036200038,7000000012798
,824805,3036210035,7000000012799
,824806,3036390035,7000000012800
,824807,3037030010,7000000012810
,824808,3037080002,7000000012811
,824809,3037080003,7000000012812
,824810,3037210025,7000000012815
,824811,3037660049,7000000012835
,824812,3037760001,7000000012847
,824813,3037760024,7000000012848
,824814,3037800027,7000000012849
,824815,3037820130,7000000012850
,824816,3037820140,7000000012851
,824817,3037920023,7000000012853
,824818,3037920025,7000000012854
,824819,3037920029,7000000012855
,824820,3037920039,7000000012857
,824821,3037920055,7000000012859
,824822,3037940028,7000000012860
,824823,3038000001,7000000012861
,824824,3038080010,7000000012864
,824825,3038080036,7000000012865
,824826,3038100001,7000000012866
,824827,3038170020,7000000012867
,824828,3038180033,7000000012868
,824829,3038180035,7000000012869
,824830,3038180037,7000000012870
,824831,3038180039,7000000012871
,824832,3038180041,7000000012872
,824833,3038180043,7000000012873
,824834,3038180046,7000000012874
,824835,3038180049,7000000012875
,824836,3038180052,7000000012876
,824837,3038180122,7000000012877
,824838,3038190013,7000000012878
,824839,3038220007,7000000012880
,824840,3038220027,7000000012881
,824841,3038220107,7000000012883
,824842,3038240001,7000000012884
,824843,3038340020,7000000012888
,824844,3038340108,7000000012889
,824845,3038350028,7000000012891
,824846,3038350044,7000000012893
,824847,3038360025,7000000012894
,824848,3038360026,7000000012895
,824849,3038370020,7000000012897
,824850,3038370026,7000000012898
,824851,3038400003,7000000012901
,824852,3038500005,7000000012908
,824853,3018350007,7000000011713
,824854,3018430001,7000000011716
,824855,3018440050,7000000011717
,824856,3018480001,7000000011718
,824857,3018510058,7000000011719
,824858,3018520012,7000000011720
,824859,3018540021,7000000011721
,824860,3018540057,7000000011722
,824861,3018580045,7000000011724
,824862,3018590022,7000000011725
,824863,3018600016,7000000011726
,824864,3018630026,7000000011730
,824865,3018630059,7000000011731
,824866,3018640014,7000000011732
,824867,3018640044,7000000011733
,824868,3018670046,7000000011735
,824869,3018670047,7000000011736
,824870,3018690001,7000000011737
,824871,3018710030,7000000011738
,824872,3018860082,7000000011739
,824873,3018870098,7000000011740
,824874,3018880001,7000000011741
,824875,3018890023,7000000011743
,824876,3018890025,7000000011744
,824877,3018920048,7000000011745
,824878,3018920074,7000000011746
,824879,3018930002,7000000011747
,824880,3018930004,7000000011748
,824881,3018930047,7000000011749
,824882,3018940054,7000000011751
,824883,3018970065,7000000011752
,824884,3018990009,7000000011754
,824885,3018990038,7000000011755
,824886,3019000009,7000000011757
,824887,3019000016,7000000011758
,824888,3019000043,7000000011760
,824889,3019000044,7000000011761
,824890,3019000045,7000000011762
,824891,3019000067,7000000011763
,824892,3019010020,7000000011764
,824893,3019110029,7000000011765
,824894,3019100023,7000000011766
,824895,3019110001,7000000011767
,824896,3019110024,7000000011768
,824897,3019110025,7000000011769
,824898,3019110028,7000000011770
,824899,3019120040,7000000011771
,824900,3019130038,7000000011774
